,%time,field.header.seq,field.header.stamp,field.header.frame_id,field.timestamp_,field.frame_number_,field.left_host_lane_.header.seq,field.left_host_lane_.header.stamp,field.left_host_lane_.header.frame_id,field.left_host_lane_.lane_id_,field.left_host_lane_.lane_track_status_,field.left_host_lane_.lane_exsit_conf_,field.left_host_lane_.lane_type_,field.left_host_lane_.lane_type_conf_,field.left_host_lane_.lane_color_,field.left_host_lane_.line_width_,field.left_host_lane_.coeffA_,field.left_host_lane_.coeffA_std_,field.left_host_lane_.coeffB_,field.left_host_lane_.coeffB_std_,field.left_host_lane_.coeffC_,field.left_host_lane_.coeffC_std_,field.left_host_lane_.coeffD_,field.left_host_lane_.coeffD_std_,field.left_host_lane_.lane_startX_,field.left_host_lane_.lane_startY_,field.left_host_lane_.lane_end_,field.left_host_lane_.lane_total_age_,field.left_host_lane_.lane_init_age_,field.left_host_lane_.lane_measure_age_,field.left_host_lane_.lane_predict_age_,field.left_host_lane_.lane_change_,field.right_host_lane_.header.seq,field.right_host_lane_.header.stamp,field.right_host_lane_.header.frame_id,field.right_host_lane_.lane_id_,field.right_host_lane_.lane_track_status_,field.right_host_lane_.lane_exsit_conf_,field.right_host_lane_.lane_type_,field.right_host_lane_.lane_type_conf_,field.right_host_lane_.lane_color_,field.right_host_lane_.line_width_,field.right_host_lane_.coeffA_,field.right_host_lane_.coeffA_std_,field.right_host_lane_.coeffB_,field.right_host_lane_.coeffB_std_,field.right_host_lane_.coeffC_,field.right_host_lane_.coeffC_std_,field.right_host_lane_.coeffD_,field.right_host_lane_.coeffD_std_,field.right_host_lane_.lane_startX_,field.right_host_lane_.lane_startY_,field.right_host_lane_.lane_end_,field.right_host_lane_.lane_total_age_,field.right_host_lane_.lane_init_age_,field.right_host_lane_.lane_measure_age_,field.right_host_lane_.lane_predict_age_,field.right_host_lane_.lane_change_,field.left_neigbour_lane_.header.seq,field.left_neigbour_lane_.header.stamp,field.left_neigbour_lane_.header.frame_id,field.left_neigbour_lane_.lane_id_,field.left_neigbour_lane_.lane_track_status_,field.left_neigbour_lane_.lane_exsit_conf_,field.left_neigbour_lane_.lane_type_,field.left_neigbour_lane_.lane_type_conf_,field.left_neigbour_lane_.lane_color_,field.left_neigbour_lane_.line_width_,field.left_neigbour_lane_.coeffA_,field.left_neigbour_lane_.coeffA_std_,field.left_neigbour_lane_.coeffB_,field.left_neigbour_lane_.coeffB_std_,field.left_neigbour_lane_.coeffC_,field.left_neigbour_lane_.coeffC_std_,field.left_neigbour_lane_.coeffD_,field.left_neigbour_lane_.coeffD_std_,field.left_neigbour_lane_.lane_startX_,field.left_neigbour_lane_.lane_startY_,field.left_neigbour_lane_.lane_end_,field.left_neigbour_lane_.lane_total_age_,field.left_neigbour_lane_.lane_init_age_,field.left_neigbour_lane_.lane_measure_age_,field.left_neigbour_lane_.lane_predict_age_,field.left_neigbour_lane_.lane_change_,field.right_neigbour_lane_.header.seq,field.right_neigbour_lane_.header.stamp,field.right_neigbour_lane_.header.frame_id,field.right_neigbour_lane_.lane_id_,field.right_neigbour_lane_.lane_track_status_,field.right_neigbour_lane_.lane_exsit_conf_,field.right_neigbour_lane_.lane_type_,field.right_neigbour_lane_.lane_type_conf_,field.right_neigbour_lane_.lane_color_,field.right_neigbour_lane_.line_width_,field.right_neigbour_lane_.coeffA_,field.right_neigbour_lane_.coeffA_std_,field.right_neigbour_lane_.coeffB_,field.right_neigbour_lane_.coeffB_std_,field.right_neigbour_lane_.coeffC_,field.right_neigbour_lane_.coeffC_std_,field.right_neigbour_lane_.coeffD_,field.right_neigbour_lane_.coeffD_std_,field.right_neigbour_lane_.lane_startX_,field.right_neigbour_lane_.lane_startY_,field.right_neigbour_lane_.lane_end_,field.right_neigbour_lane_.lane_total_age_,field.right_neigbour_lane_.lane_init_age_,field.right_neigbour_lane_.lane_measure_age_,field.right_neigbour_lane_.lane_predict_age_,field.right_neigbour_lane_.lane_change_
240,1634697454328199237,20779,1634697377037275070,,0,0,0,0,,117,0,0,1,0,0,0.0,-1.47099995613,0.0,-0.0244999993593,0.0,0.0165400002152,0.0,-5.82200009376e-05,0.0,0.0,0.0,15.779999733,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.80400002003,0.0,-0.0458999983966,0.0,0.0113599998876,0.0,-1.79700000444e-05,0.0,0.0,0.0,17.2700004578,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
242,1634697454430027375,20781,1634697377137398040,,0,0,0,0,,117,0,0,1,0,0,0.0,-1.4960000515,0.0,-0.0153000000864,0.0,0.0157299991697,0.0,-0.000106409999717,0.0,0.0,0.0,18.9099998474,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.77100002766,0.0,-0.0434000007808,0.0,0.0111699998379,0.0,-3.02499993268e-05,0.0,0.0,0.0,18.0499992371,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
243,1634697454477787105,20782,1634697377186783410,,0,0,0,0,,117,0,0,1,0,0,0.0,-1.5039999485,0.0,-0.00179999996908,0.0,0.0154999997467,0.0,-0.000106409999717,0.0,0.0,0.0,6.32999992371,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.82400000095,0.0,-0.0518000014126,0.0,0.0109799997881,0.0,-4.58600006823e-05,0.0,0.0,0.0,17.1100006104,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
244,1634697454528317132,20783,1634697377237386910,,0,0,0,0,,117,0,0,1,0,0,0.0,-1.5,0.0,0.0124000003561,0.0,0.0152799999341,0.0,-0.000106409999717,0.0,0.0,0.0,6.32999992371,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.79100000858,0.0,-0.0436999984086,0.0,0.010879999958,0.0,-4.58600006823e-05,0.0,0.0,0.0,17.1100006104,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
246,1634697454629017918,20785,1634697377336759210,,0,0,0,0,,117,0,0,1,0,0,0.0,-1.47099995613,0.0,0.035300001502,0.0,0.0149400001392,0.0,-0.000106409999717,0.0,0.0,0.0,5.34000015259,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.84200000763,0.0,-0.0454999990761,0.0,0.0107399998233,0.0,-4.70000013593e-05,0.0,0.0,0.0,11.6499996185,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
247,1634697454677302489,20786,1634697377386389180,,0,0,0,0,,123,0,0,1,0,0,0.0,1.82000005245,0.0,-0.049699999392,0.0,0.0108300000429,0.0,-3.51800008502e-05,0.0,0.0,0.0,13.8699998856,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
248,1634697454728244173,20787,1634697377437344760,,0,0,0,0,,123,0,0,1,0,0,0.0,1.83099997044,0.0,-0.0417999997735,0.0,0.010769999586,0.0,-3.40100014e-05,0.0,0.0,0.0,13.8699998856,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
250,1634697454829817621,20789,1634697377537188680,,0,0,0,0,,124,0,0,1,0,0,0.0,-1.70599997044,0.0,0.00089999998454,0.0,0.00892999954522,0.0,2.20799993258e-05,0.0,5.78999996185,0.0,21.3199996948,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.88499999046,0.0,-0.0207000002265,0.0,0.00780999986455,0.0,1.29899999592e-05,0.0,0.0,0.0,27.3400001526,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
251,1634697454877442536,20790,1634697377586538870,,0,0,0,0,,124,0,0,1,0,0,0.0,-1.70299994946,0.0,0.00659999996424,0.0,0.0089800003916,0.0,2.20799993258e-05,0.0,5.78999996185,0.0,21.3199996948,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.88999998569,0.0,-0.0219000000507,0.0,0.00784000009298,0.0,1.35399995997e-05,0.0,0.0,0.0,27.3400001526,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
252,1634697454928175306,20791,1634697377637274870,,0,0,0,0,,124,0,0,1,0,0,0.0,-1.71700000763,0.0,-0.00079999997979,0.0,0.00801999960095,0.0,1.86300003406e-05,0.0,4.36000013351,0.0,19.9300003052,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.91700005531,0.0,-0.0179999992251,0.0,0.0077999997884,0.0,3.74000001102e-06,0.0,0.0,0.0,29.3400001526,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
254,1634697455030720922,20793,1634697377737689990,,0,0,0,0,,124,0,0,1,0,0,0.0,-1.71700000763,0.0,0.00439999997616,0.0,0.00808000005782,0.0,1.86300003406e-05,0.0,2.92000007629,0.0,7.46000003815,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.88300001621,0.0,-0.0126999998465,0.0,0.00774999987334,0.0,-9.46999989537e-06,0.0,0.0,0.0,33.1399993896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
255,1634697455078232580,20794,1634697377787189120,,0,0,0,0,,124,0,0,1,0,0,0.0,-1.70899999142,0.0,0.00989999994636,0.0,0.00813999958336,0.0,1.86300003406e-05,0.0,2.92000007629,0.0,7.46000003815,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.88900005817,0.0,-0.0147000001743,0.0,0.00772000011057,0.0,-8.83000029717e-06,0.0,0.0,0.0,33.1399993896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
256,1634697455128155694,20795,1634697377837193460,,0,0,0,0,,124,0,0,1,0,0,0.0,-1.70299994946,0.0,0.0118000004441,0.0,0.00815999973565,0.0,1.86300003406e-05,0.0,1.47000002861,0.0,6.01000022888,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.86600005627,0.0,-0.0131000000983,0.0,0.00767999980599,0.0,-1.58700004249e-05,0.0,0.0,0.0,30.3999996185,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
258,1634697455230540372,20797,1634697377937298640,,0,0,0,0,,123,0,0,1,0,0,0.0,1.84399998188,0.0,-0.00989999994636,0.0,0.00761000020429,0.0,-1.64299999597e-05,0.0,0.0,0.0,30.1900005341,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
259,1634697455277811004,20798,1634697377986851600,,0,0,0,0,,123,0,0,1,0,0,0.0,1.84000003338,0.0,-0.00810000021011,0.0,0.00757999997586,0.0,-1.61200005095e-05,0.0,0.0,0.0,30.1900005341,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
260,1634697455329048601,20799,1634697378038152740,,0,0,0,0,,123,0,0,1,0,0,0.0,1.83899998665,0.0,-0.0077999997884,0.0,0.00755999982357,0.0,-1.59999999596e-05,0.0,0.0,0.0,30.1900005341,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
262,1634697455428933168,20801,1634697378136769770,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.77400004864,0.0,-0.00209999992512,0.0,0.00742000015453,0.0,-3.01399995806e-05,0.0,0.0,0.0,23.0699996948,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.83899998665,0.0,-0.00249999994412,0.0,0.00743999984115,0.0,-2.13300008909e-05,0.0,0.0,0.0,33.8899993896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
263,1634697455477979956,20802,1634697378187103530,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.78199994564,0.0,-0.00260000000708,0.0,0.00742000015453,0.0,-3.33800016961e-05,0.0,0.0,0.0,24.4599990845,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.8370000124,0.0,-0.00079999997979,0.0,0.0073699997738,0.0,-2.56500006799e-05,0.0,0.0,0.0,33.8499984741,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
264,1634697455528084480,20803,1634697378237182170,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.77600002289,0.0,-0.00310000008903,0.0,0.00724999979138,0.0,-3.00200008496e-05,0.0,0.0,0.0,24.4599990845,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.84300005436,0.0,0.0,0.0,0.00731999985874,0.0,-2.55199993262e-05,0.0,0.0,0.0,33.8499984741,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
266,1634697455630132802,20805,1634697378337351080,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.77900004387,0.0,-0.000500000023749,0.0,0.00713999988511,0.0,-3.14899989462e-05,0.0,0.0,0.0,24.6200008392,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.83599996567,0.0,0.00209999992512,0.0,0.00718000018969,0.0,-3.28399983118e-05,0.0,0.0,0.0,34.0699996948,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
267,1634697455678337115,20806,1634697378387275170,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.78900003433,0.0,0.00179999996908,0.0,0.00713999988511,0.0,-3.08199996653e-05,0.0,0.0,0.0,27.7000007629,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.8220000267,0.0,0.00449999980628,0.0,0.00712000019848,0.0,-3.38999998348e-05,0.0,0.0,0.0,37.8499984741,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
268,1634697455728615130,20807,1634697378437673390,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.79999995232,0.0,0.00430000014603,0.0,0.00700999982655,0.0,-2.9180000638e-05,0.0,0.0,0.0,27.7000007629,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.83200001717,0.0,0.00600000005215,0.0,0.00704000005499,0.0,-3.37899982696e-05,0.0,0.0,0.0,37.8499984741,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
270,1634697455830194841,20809,1634697378537409540,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.81099998951,0.0,0.00760000012815,0.0,0.00695999991149,0.0,-2.84199995804e-05,0.0,0.0,0.0,24.3600006104,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.83500003815,0.0,0.0077999997884,0.0,0.00694999983534,0.0,-3.21000006807e-05,0.0,0.0,0.0,46.5099983215,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
271,1634697455878401244,20810,1634697378587239250,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.80900001526,0.0,0.00920000020415,0.0,0.00687000015751,0.0,-2.68200001301e-05,0.0,0.0,0.0,24.3600006104,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.84800004959,0.0,0.00850000046194,0.0,0.00688999984413,0.0,-3.1889998354e-05,0.0,0.0,0.0,46.5099983215,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
272,1634697455928572691,20811,1634697378637669140,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.83299994469,0.0,0.0149999996647,0.0,0.00681999977678,0.0,-3.35600016115e-05,0.0,0.0,0.0,26.6299991608,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.81299996376,0.0,0.0176999997348,0.0,0.00682999985293,0.0,-3.10799987346e-05,0.0,0.0,0.0,49.1500015259,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
274,1634697456030340158,20813,1634697378737426060,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.84599995613,0.0,0.0187999997288,0.0,0.00669999979436,0.0,-3.61499987775e-05,0.0,0.0,0.0,26.3700008392,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.86099994183,0.0,0.0147000001743,0.0,0.00674000009894,0.0,-3.27699999616e-05,0.0,0.0,0.0,47.9199981689,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
275,1634697456078797192,20814,1634697378787342210,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.81200003624,0.0,0.0197999998927,0.0,0.00656000012532,0.0,-3.38200006809e-05,0.0,0.0,0.0,26.3700008392,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.8789999485,0.0,0.0186999998987,0.0,0.00663000019267,0.0,-3.27699999616e-05,0.0,0.0,0.0,47.9199981689,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
276,1634697456128363723,20815,1634697378837437810,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.86399996281,0.0,0.030700000003,0.0,0.00651999982074,0.0,-4.1160001274e-05,0.0,0.0,0.0,32.8199996948,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.875,0.0,0.0165999997407,0.0,0.00662000011653,0.0,-2.8709999242e-05,0.0,0.0,0.0,38.1199989319,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
278,1634697456229828701,20817,1634697378937368510,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.83399999142,0.0,0.035300001502,0.0,0.00632000016049,0.0,-3.887999992e-05,0.0,0.0,0.0,28.6200008392,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.86899995804,0.0,0.0200999993831,0.0,0.00650000013411,0.0,-2.65800008492e-05,0.0,0.0,0.0,35.2999992371,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
279,1634697456278136255,20818,1634697378987161860,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.81500005722,0.0,0.0370999984443,0.0,0.0062199998647,0.0,-3.83199985663e-05,0.0,0.0,0.0,28.6200008392,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.88499999046,0.0,0.0222999993712,0.0,0.0064400001429,0.0,-2.65800008492e-05,0.0,0.0,0.0,35.2999992371,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
280,1634697456328079903,20819,1634697379037111280,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.80200004578,0.0,0.0375999994576,0.0,0.00616999994963,0.0,-3.79299999622e-05,0.0,0.0,0.0,28.6200008392,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.89300000668,0.0,0.0233999993652,0.0,0.00641999999061,0.0,-2.65800008492e-05,0.0,0.0,0.0,35.2999992371,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
282,1634697456429425247,20821,1634697379137057360,,0,0,0,0,,125,0,0,1,0,0,0.0,-1.76199996471,0.0,0.0355999991298,0.0,0.00597999989986,0.0,-3.89800006815e-05,0.0,0.0,0.0,24.5100002289,0,0,0,0,0,0,0,,123,0,0,1,0,0,0.0,1.89900004864,0.0,0.0255999993533,0.0,0.00632999977097,0.0,-2.28499993682e-05,0.0,0.0,0.0,36.2000007629,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
